time_ns,s11_rho,s11_z_ohm,s22_rho,s22_z_ohm
3.06640625,0.00502955421,50.5054979,0.00508997452,50.5116015
3.07617188,0.00505932612,50.5085053,0.00514855156,50.5175196
3.0859375,0.00507235262,50.5098213,0.00518839967,50.521546
3.09570313,0.00507212734,50.5097985,0.005202853,50.5230064
3.10546875,0.00506695156,50.5092756,0.00519455602,50.522168
3.11523438,0.0050668756,50.509268,0.00517444505,50.5201359
3.125,0.00508002223,50.5105961,0.00515770721,50.5184447
3.13476563,0.00510963719,50.513588,0.00515821015,50.5184955
3.14453125,0.00515293818,50.5179628,0.00518344584,50.5210454
3.15429688,0.00520217053,50.5229375,0.0052318321,50.5259348
3.1640625,0.00524747012,50.5275151,0.00529334398,50.5321513
3.17382813,0.00528047754,50.5308509,0.00535322532,50.5382037
3.18359375,0.00529737997,50.5325592,0.00539740731,50.5426697
3.19335938,0.00530027478,50.5328517,0.00541764523,50.5447156
3.203125,0.00529636781,50.5324569,0.00541449866,50.5443975
3.21289063,0.0052953127,50.5323502,0.00539707879,50.5426365
3.22265625,0.00530567373,50.5333974,0.00537967324,50.5408771
3.23242188,0.00533180832,50.5360389,0.00537649871,50.5405562
3.2421875,0.00537230408,50.5401322,0.00539650874,50.5425789
3.25195313,0.00542053108,50.5450073,0.00544015282,50.546991
3.26171875,0.0054670946,50.5497148,0.00549926008,50.5529669
3.27148438,0.0055032817,50.5533735,0.00556007267,50.559116
3.28125,0.00552423764,50.5554924,0.0056083036,50.5639934
3.29101563,0.00553071483,50.5561474,0.00563436013,50.5666286
3.30078125,0.00552876457,50.5559502,0.00563682367,50.5668778
3.31054688,0.00552749678,50.555822,0.00562292444,50.5654721
3.3203125,0.00553573695,50.5566552,0.00560585363,50.5637456
3.33007813,0.00555880697,50.558988,0.0055999122,50.5631448
3.33984375,0.00559660409,50.5628102,0.00561528019,50.564699
3.34960938,0.00564367125,50.5675703,0.00565431956,50.5686473
3.359375,0.00569122122,50.5723797,0.00571075318,50.5743553
3.36914063,0.00573036427,50.5763391,0.00577200461,50.5805514
3.37890625,0.00575535399,50.578867,0.00582382705,50.5857943
3.38867188,0.00576566665,50.5799102,0.00585551809,50.5890007
3.3984375,0.00576616175,50.5799603,0.00586381203,50.5898399
3.40820313,0.00576527665,50.5798708,0.00585403435,50.5888506
3.41796875,0.00577192552,50.5805434,0.00583811097,50.5872395
3.42773438,0.00579224225,50.5825988,0.00583017604,50.5864366
3.4375,0.00582735713,50.5861514,0.00584139546,50.5875718
3.44726563,0.00587301286,50.5907709,0.00587590183,50.5910632
3.45703125,0.00592114958,50.5956418,0.00592932026,50.5964687
3.46679688,0.00596286903,50.5998638,0.00599041049,50.6026512
3.4765625,0.00599168775,50.6027804,0.00604520946,50.6081976
3.48632813,0.00600589026,50.6042179,0.00608214755,50.6119366
3.49609375,0.00600912801,50.6045456,0.00609626428,50.6133657
3.50585938,0.00600905558,50.6045383,0.0060909874,50.6128315
3.515625,0.00601451285,50.6050906,0.00607683751,50.6113991
3.52539063,0.00603229015,50.60689,0.0060675471,50.6104587
3.53515625,0.00606465979,50.6101664,0.00607502525,50.6112157
3.54492188,0.00610857082,50.6146115,0.0061050137,50.6142514
3.5546875,0.00615679198,50.6194933,0.00615501846,50.6193137
3.56445313,0.00620057458,50.6239262,0.00621526148,50.6254133
3.57421875,0.00623285489,50.6271947,0.00627228966,50.631188
3.58398438,0.00625082361,50.6290142,0.00631390923,50.6354028
3.59375,0.00625692787,50.6296324,0.00633363557,50.6374006
3.60351563,0.00625794824,50.6297357,0.00633303477,50.6373398
3.61328125,0.00626249832,50.6301964,0.00632111119,50.6361322
3.62304688,0.00627786845,50.6317529,0.00631097948,50.6351061
